from_station_id,to_station_id,route_path,lines_used,transfer_stations,transfer_count,in_train_time_min,transfer_time_min
Y24,H18,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08→H15→H16→G15→G16→H17→H18,"S,M,I,H,G,Y","Y18,I09,M19,S08,H16,G16",6,30,36
Y24,H19,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08→H15→H16→G15→G16→H17→H18→H19,"S,M,I,H,G,Y","Y18,I09,M19,S08,H16,G16",6,32.8,36
Y24,H20,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08→H15→H16→G15→G16→H17→H18→H19→H20,"S,M,I,H,G,Y","Y18,I09,M19,S08,H16,G16",6,35.6,36
Y24,H21,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08→H15→H16→G15→G16→H17→H18→H19→H20→H21,"S,M,I,H,G,Y","Y18,I09,M19,S08,H16,G16",6,37.8,36
Y24,H22,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08→H15→H16→G15→G16→H17→H18→H19→H20→H21→C18→H22,"S,M,I,H,G,Y","Y18,I09,M19,S08,H16,G16,H21,C18",8,37.8,48
Y24,I01,Y24→Y23→Y22→Y21→E16→E17→E18→E19→E20→A09→A08→I04→I03→N01→I01,"A,E,I,Y","Y21,E20,A08,I03,N01",5,26.7,30
Y24,I02,Y24→Y23→Y22→Y21→E16→E17→E18→E19→E20→A09→A08→I04→I03→N01→I02,"A,E,I,Y","Y21,E20,A08,I03,N01",5,26.7,30
Y24,I03,Y24→Y23→Y22→Y21→E16→E17→E18→E19→E20→A09→A08→I04→I03,"A,E,I,Y","Y21,E20,A08",3,26.7,18
Y24,I04,Y24→Y23→Y22→Y21→E16→E17→E18→E19→E20→A09→A08→I04,"A,E,Y","Y21,E20,A08",3,23.2,18
Y24,I05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I07→I06→I05,"I,Y",Y18,1,23.7,6
Y24,I06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I07→I06,"I,Y",Y18,1,21.7,6
Y24,I07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I07,"I,Y",Y18,1,19,6
Y24,I08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08,Y,Y18,1,16.6,6
Y24,I09,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09,"I,Y",Y18,1,19,6
Y24,I10,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10,"I,Y",Y18,1,22.1,6
Y24,I11,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11,"I,Y",Y18,1,24.6,6
Y24,I12,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12,"I,Y",Y18,1,26.6,6
Y24,I13,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13,"I,Y",Y18,1,29.7,6
Y24,I14,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14,"I,Y",Y18,1,32.2,6
Y24,I15,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15,"I,Y",Y18,1,34.6,6
Y24,I16,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16,"I,Y",Y18,1,37.7,6
Y24,I17,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17,"I,Y",Y18,1,40.2,6
Y24,I18,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18,"I,Y",Y18,1,42.6,6
Y24,I19,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19,"I,Y",Y18,1,45.4,6
Y24,I20,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20,"I,Y",Y18,1,47.8,6
Y24,I21,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21,"I,Y",Y18,1,50.5,6
Y24,I22,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22,"I,Y",Y18,1,52.9,6
Y24,I23,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23,"I,Y",Y18,1,55.7,6
Y24,I24,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24,"I,Y",Y18,1,57.9,6
Y24,I25,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25,"I,Y",Y18,1,60.4,6
Y24,I26,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26,"I,Y",Y18,1,62.4,6
Y24,I27,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26→I27,"I,Y",Y18,1,64.6,6
Y24,M01,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02→M01,"M,I,Y","Y18,I12,E07",3,50.9,18
Y24,M02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02,"M,I,Y","Y18,I12,E07",3,47.7,18
Y24,M03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03,"M,I,Y","Y18,I12,E07",3,44.9,18
Y24,M04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04,"M,I,Y","Y18,I12,E07",3,42.5,18
Y24,M05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→M05,"M,I,Y","Y18,I12,E07",3,40,18
Y24,M06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06,"M,I,Y","Y18,I12,E07",3,37.3,18
Y24,M07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07,"M,I,Y","Y18,I12,E07",3,34.6,18
Y24,M08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08,"M,I,Y","Y18,I12,E07",3,32.4,18
Y24,M09,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09,"M,I,Y","Y18,I12,E07",3,31,18
Y24,M10,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10,"M,I,Y","Y18,I12,E07",3,29,18
Y24,M11,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11,"I,Y","Y18,I12,E07",3,26.6,18
Y24,M12,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→M13→M12,"M,Y",Y16,1,24.5,6
Y24,M13,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→M13,Y,Y16,1,21.5,6
Y24,M14,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14,"M,H,Y","Y18,H06",2,20.4,12
Y24,M15,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15,"H,Y","Y18,H06",2,18.4,12
Y24,M16,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H08→M16,"H,Y","Y18,H08",2,19.4,12
Y24,M17,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M17,"M,I,Y","Y18,I09",2,20.9,12
Y24,M18,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18,"I,Y","Y18,I09",2,19,12
Y24,M19,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19,"M,I,Y","Y18,I09",2,21.4,12
Y24,M20,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→M20,"M,I,Y","Y18,I09",2,23.6,12
Y24,M21,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→M20→M21,"M,I,Y","Y18,I09",2,25.8,12
Y24,M22,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→M22,"I,Y","Y18,I12",2,26.6,12
Y24,M23,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→M22→M23,"M,I,Y","Y18,I12",2,30.3,12
Y24,M24,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→M22→M23→M24,"M,I,Y","Y18,I12",2,33.1,12
Y24,M25,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→M25,"Z,T,I,Y","Y18,I10,Z06,T06,Y09,F09",6,37.2,36
Y24,Mb03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→Mb05→Mb04→Mb03,"M,I,Y","Y18,I12,E07",3,45.2,18
Y24,Mb04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→Mb05→Mb04,"M,I,Y","Y18,I12,E07",3,42.2,18
Y24,Mb05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→M07→M06→Mb05,"M,I,Y","Y18,I12,E07",3,40.3,18
Y24,N01,Y24→Y23→Y22→Y21→E16→E17→E18→E19→E20→A09→A08→I04→I03→N01,"A,E,I,Y","Y21,E20,A08,I03",4,26.7,24
Y24,N02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→N06→N05→N04→N03→N02,"N,M,H,Y","Y18,H06,M14",3,31.1,18
Y24,N03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→N06→N05→N04→N03,"N,M,H,Y","Y18,H06,M14",3,28.6,18
Y24,N04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→N06→N05→N04,"N,M,H,Y","Y18,H06,M14",3,25.6,18
Y24,N05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→N06→N05,"N,M,H,Y","Y18,H06,M14",3,22.8,18
Y24,N06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→N06,"M,H,Y","Y18,H06,M14",3,20.4,18
Y24,N07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→N07,Y,Y16,1,21.5,6
Y24,N08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→N07→N08,"N,Y",Y16,1,24.5,6
Y24,N09,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Y15→Y14→N09,Y,Y14,1,26.3,6
Y24,N10,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→N10,"Z,T,I,Y","Y18,I10,Z06,T06",4,25.7,24
Y24,N11,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11,"I,Y","Y18,I12",2,26.6,12
Y24,N12,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12,"N,I,Y","Y18,I12",2,29.6,12
Y24,N13,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13,"N,I,Y","Y18,I12",2,32,12
Y24,N14,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14,"N,I,Y","Y18,I12",2,35.1,12
Y24,N15,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14→N15,"N,I,Y","Y18,I12",2,38.2,12
Y24,N16,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14→N15→N16,"N,I,Y","Y18,I12",2,40.7,12
Y24,N17,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14→N15→N16→N17,"N,I,Y","Y18,I12",2,43.5,12
Y24,N18,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14→N15→N16→N17→N18,"N,I,Y","Y18,I12",2,46.9,12
Y24,N19,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→N11→N12→N13→N14→N15→N16→N17→N18→N19,"N,I,Y","Y18,I12",2,49.6,12
Y24,S01,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→M08→S01,"M,I,Y","Y18,I12,E07,M08",4,32.4,24
Y24,S02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→I11→I12→E07→M11→M10→M09→F13→S02,"M,I,Y","Y18,I12,E07,M09,F13",5,31,30
Y24,S03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Y15→Y14→S04→S03,"S,Y",Y14,1,29.4,6
Y24,S04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Y15→Y14→S04,Y,Y14,1,26.3,6
Y24,S05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→S05,"Z,I,Y","Y18,I10,Z06",3,23.7,18
Y24,S06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→S06,"I,Y","Y18,I10",2,22.1,12
Y24,S07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07,"M,I,Y","Y18,I09,M19",3,21.4,18
Y24,S08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→M18→M19→S07→S08,"S,M,I,Y","Y18,I09,M19",3,23.6,18
Y24,S09,Y24→Y23→Y22→Y21→E16→E15→T12→T11→H12→H13→A14→A15→S09,"T,A,E,H,Y","Y21,E15,T11,H13,A15",5,20.4,30
Y24,S10,Y24→Y23→Y22→Y21→E16→E15→E14→E13→S11→S10,"E,S,Y","Y21,E13",2,19.8,12
Y24,S11,Y24→Y23→Y22→Y21→E16→E15→E14→E13→S11,"E,Y","Y21,E13",2,17.6,12
Y24,S12,Y24→Y23→Y22→Y21→E16→E15→E14→E13→S11→S12,"E,S,Y","Y21,E13",2,19.8,12
Y24,S13,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13,"Z,E,Y","Y21,E14,Z12",3,19.5,18
Y24,S14,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14,"Z,E,S,Y","Y21,E14,Z12",3,22,18
Y24,S15,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15,"Z,E,S,Y","Y21,E14,Z12",3,24,18
Y24,S16,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16,"Z,E,S,Y","Y21,E14,Z12",3,26.8,18
Y24,S17,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16→S17,"Z,E,S,Y","Y21,E14,Z12",3,30.3,18
Y24,S18,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16→S17→S18,"Z,E,S,Y","Y21,E14,Z12",3,33.8,18
Y24,S19,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16→S17→S18→S19,"Z,E,S,Y","Y21,E14,Z12",3,37.3,18
Y24,S20,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16→S17→S18→S19→S20,"Z,E,S,Y","Y21,E14,Z12",3,40.5,18
Y24,S21,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→S13→S14→S15→S16→S17→S18→S19→S20→S21,"Z,E,S,Y","Y21,E14,Z12",3,45.7,18
Y24,T01,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03→T02→T01,"Z,T,I,Y","Y18,I10,Z06",3,42.6,18
Y24,T02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03→T02,"Z,T,I,Y","Y18,I10,Z06",3,38.6,18
Y24,T03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03,"Z,T,I,Y","Y18,I10,Z06",3,34.8,18
Y24,T04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→T05→T04,"Z,T,I,Y","Y18,I10,Z06",3,31.3,18
Y24,T05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→T05,"Z,T,I,Y","Y18,I10,Z06",3,28.5,18
Y24,T06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06,"Z,T,I,Y","Y18,I10,Z06",3,25.7,18
Y24,T07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07,"Z,I,Y","Y18,I10,Z06",3,23.7,18
Y24,T08,Y24→Y23→Y22→Y21→E16→E15→T12→T11→T10→T09→T08,"T,E,Y","Y21,E15",2,23.1,12
Y24,T09,Y24→Y23→Y22→Y21→E16→E15→T12→T11→T10→T09,"T,E,Y","Y21,E15",2,20.6,12
Y24,T10,Y24→Y23→Y22→Y21→E16→E15→T12→T11→T10,"T,E,Y","Y21,E15",2,18.4,12
Y24,T11,Y24→Y23→Y22→Y21→E16→E15→T12→T11,"T,E,Y","Y21,E15",2,16.6,12
Y24,T12,Y24→Y23→Y22→Y21→E16→E15→T12,"E,Y","Y21,E15",2,12.9,12
Y24,T13,Y24→Y23→Y22→Y21→E16→E15→T12→T13,"T,E,Y","Y21,E15",2,15.6,12
Y24,T14,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14,"T,E,Y","Y21,E15",2,18,12
Y24,T15,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15,"T,E,Y","Y21,E15",2,20.8,12
Y24,T16,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16,"T,E,Y","Y21,E15",2,25.9,12
Y24,T17,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17,"T,E,Y","Y21,E15",2,28.7,12
Y24,T18,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18,"T,E,Y","Y21,E15",2,32.5,12
Y24,T19,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19,"T,E,Y","Y21,E15",2,35.3,12
Y24,T20,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20,"T,E,Y","Y21,E15",2,38.5,12
Y24,T21,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21,"T,E,Y","Y21,E15",2,41.5,12
Y24,T22,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22,"T,E,Y","Y21,E15",2,45.7,12
Y24,T23,Y24→Y23→Y22→Y21→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22→T23,"T,E,Y","Y21,E15",2,49.5,12
Y24,Y01,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02→Y01,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,62,36
Y24,Y02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,57.7,36
Y24,Y03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,54.6,36
Y24,Y04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,50.9,36
Y24,Y05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,47.8,36
Y24,Y06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,44.6,36
Y24,Y07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,42.1,36
Y24,Y08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08,"T,F,I,Z,Y","Y18,I10,Z06,T06,Y09,F08",6,39.6,36
Y24,Y09,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09,"Z,T,I,Y","Y18,I10,Z06,T06",4,37.2,24
Y24,Y10,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10,"Z,T,I,Y","Y18,I10,Z06,T06",4,34.8,24
Y24,Y11,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11,"Z,T,I,Y","Y18,I10,Z06,T06",4,32.1,24
Y24,Y12,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12,"Z,T,I,Y","Y18,I10,Z06,T06",4,29.1,24
Y24,Y13,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06→T07→T06→Y13,"Z,T,I,Y","Y18,I10,Z06,T06",4,25.7,24
Y24,Y14,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Y15→Y14,Y,NA,0,26.3,0
Y24,Y15,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Y15,Y,NA,0,23.9,0
Y24,Y16,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16,Y,NA,0,21.5,0
Y24,Y17,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17,Y,NA,0,19.1,0
Y24,Y18,Y24→Y23→Y22→Y21→Y20→Y19→Y18,Y,NA,0,16.6,0
Y24,Y19,Y24→Y23→Y22→Y21→Y20→Y19,Y,NA,0,14.8,0
Y24,Y20,Y24→Y23→Y22→Y21→Y20,Y,NA,0,12.8,0
Y24,Y21,Y24→Y23→Y22→Y21,Y,NA,0,9.8,0
Y24,Y22,Y24→Y23→Y22,Y,NA,0,6.7,0
Y24,Y23,Y24→Y23,Y,NA,0,3.2,0
Y24,Z01,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→C07→C06→C05→C04→Z02→Z01,"C,M,H,Z,Y","Y18,H06,M14,C04",4,31.4,24
Y24,Z02,Y24→Y23→Y22→Y21→Y20→Y19→Y18→H07→H06→M15→M14→C07→C06→C05→C04→Z02,"C,M,H,Y","Y18,H06,M14,C04",4,28.4,24
Y24,Z03,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→G05→G04→Z03,"G,Y","Y16,G04",2,24.5,12
Y24,Z04,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Z04,Y,Y16,1,21.5,6
Y24,Z05,Y24→Y23→Y22→Y21→Y20→Y19→Y18→Y17→Y16→Z04→Z05,"Z,Y",Y16,1,24,6
Y24,Z06,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07→Z06,"Z,I,Y","Y18,I10",2,23.7,12
Y24,Z07,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→I10→Z07,"I,Y","Y18,I10",2,22.1,12
Y24,Z08,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→Z08,"I,Y","Y18,I09",2,19,12
Y24,Z09,Y24→Y23→Y22→Y21→Y20→Y19→Y18→I08→I09→Z08→Z09,"Z,I,Y","Y18,I09",2,21,12
Y24,Z10,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z10,"Z,E,Y","Y21,E14",2,19.2,12
Y24,Z11,Y24→Y23→Y22→Y21→E16→E15→E14→Z11,"E,Y","Y21,E14",2,15.7,12
Y24,Z12,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12,"Z,E,Y","Y21,E14",2,19.5,12
Y24,Z13,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→Z13,"Z,E,Y","Y21,E14",2,22,12
Y24,Z14,Y24→Y23→Y22→Y21→E16→E15→E14→Z11→Z12→Z13→Z14,"Z,E,Y","Y21,E14",2,25.1,12
Z01,A01,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03→A02→A01,"Z,A,C,G","Z02,C07,G08",3,39.9,18
Z01,A02,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03→A02,"Z,A,C,G","Z02,C07,G08",3,37.1,18
Z01,A03,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03,"Z,A,C,G","Z02,C07,G08",3,34.7,18
Z01,A04,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04,"Z,A,C,G","Z02,C07,G08",3,32,18
Z01,A05,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06→A05,"Z,A,C,G","Z02,C07,G08",3,28.6,18
Z01,A06,Z01→Z02→C04→C05→C06→C07→G06→G07→G08→A10→A09→A08→A07→A06,"Z,A,C,G","Z02,C07,G08",3,26.6,18
